run_id,source,method,seed,scenario,status,task_id,learned_classes,overall_accuracy,old_accuracy,new_accuracy,bus_accuracy,train_accuracy,wolf_accuracy,mean_old_logits,mean_new_logits,logit_gap,training_seconds,peak_gpu_memory_mb,trainable_parameters
diag_D4_seed1993_20260716T131923,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131923.json,D4,1993,legacy_head_diagnostic,complete,0,12,49.50000047683716,44.999999078837305,98.99999499320984,0.0,98.99999499320984,,-9.785573959350586,7.2396087646484375,17.025182723999023,0.6806025999976555,37.4384765625,49164
diag_D4_seed1993_20260716T131923,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131923.json,D4,1993,legacy_head_diagnostic,complete,1,12,65.9166693687439,63.54545314203609,91.99999570846558,20.999999344348907,91.99999570846558,,-9.552711486816406,4.510042190551758,14.062753677368164,0.6806025999976555,37.4384765625,49164
diag_D4_seed1993_20260716T131923,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131923.json,D4,1993,legacy_head_diagnostic,complete,2,12,61.83333396911621,58.90908959237012,93.99999976158142,7.999999821186066,93.99999976158142,,-9.36893367767334,5.013521671295166,14.382455348968506,0.6806025999976555,37.4384765625,49164
diag_D4_seed1993_20260716T131923,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131923.json,D4,1993,legacy_head_diagnostic,complete,3,12,58.75000357627869,55.54545264352452,93.99999976158142,7.999999821186066,93.99999976158142,,-9.115159034729004,5.196516036987305,14.311675071716309,0.6806025999976555,37.4384765625,49164
diag_D4_seed1993_20260716T131923,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131923.json,D4,1993,legacy_head_diagnostic,complete,4,12,62.833333015441895,59.90909073840488,94.9999988079071,7.000000029802322,94.9999988079071,,-8.73530101776123,4.917539119720459,13.65284013748169,0.6806025999976555,37.4384765625,49164
diag_D4_seed1993_20260716T131923,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131923.json,D4,1993,legacy_head_diagnostic,complete,5,12,61.83333396911621,58.909089185974814,93.99999976158142,9.999999403953552,93.99999976158142,,-8.914960861206055,4.861904621124268,13.776865482330322,0.6806025999976555,37.4384765625,49164
diag_D4_seed1993_20260716T131951,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131951.json,D4,1993,legacy_head_diagnostic,complete,0,12,49.50000047683716,44.999999078837305,98.99999499320984,0.0,98.99999499320984,,-9.785573959350586,7.2396087646484375,17.025182723999023,0.614008600001398,85.1884765625,49164
diag_D4_seed1993_20260716T131951,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131951.json,D4,1993,legacy_head_diagnostic,complete,1,12,65.9166693687439,63.54545314203609,91.99999570846558,20.999999344348907,91.99999570846558,,-9.552711486816406,4.510042190551758,14.062753677368164,0.614008600001398,85.1884765625,49164
diag_D4_seed1993_20260716T131951,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131951.json,D4,1993,legacy_head_diagnostic,complete,2,12,61.83333396911621,58.90908959237012,93.99999976158142,7.999999821186066,93.99999976158142,,-9.36893367767334,5.013521671295166,14.382455348968506,0.614008600001398,85.1884765625,49164
diag_D4_seed1993_20260716T131951,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131951.json,D4,1993,legacy_head_diagnostic,complete,3,12,58.75000357627869,55.54545264352452,93.99999976158142,7.999999821186066,93.99999976158142,,-9.115159034729004,5.196516036987305,14.311675071716309,0.614008600001398,85.1884765625,49164
diag_D4_seed1993_20260716T131951,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131951.json,D4,1993,legacy_head_diagnostic,complete,4,12,62.833333015441895,59.90909073840488,94.9999988079071,7.000000029802322,94.9999988079071,,-8.73530101776123,4.917539119720459,13.65284013748169,0.614008600001398,85.1884765625,49164
diag_D4_seed1993_20260716T131951,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T131951.json,D4,1993,legacy_head_diagnostic,complete,5,12,61.83333396911621,58.909089185974814,93.99999976158142,9.999999403953552,93.99999976158142,,-8.914960861206055,4.861904621124268,13.776865482330322,0.614008600001398,85.1884765625,49164
diag_D4_seed1993_20260716T132126,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T132126.json,D4,1993,legacy_head_diagnostic,complete,0,12,49.50000047683716,44.999999078837305,98.99999499320984,0.0,98.99999499320984,,-9.785573959350586,7.2396087646484375,17.025182723999023,0.5738753999976325,85.1884765625,49164
diag_D4_seed1993_20260716T132126,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T132126.json,D4,1993,legacy_head_diagnostic,complete,1,12,65.9166693687439,63.54545314203609,91.99999570846558,20.999999344348907,91.99999570846558,,-9.552711486816406,4.510042190551758,14.062753677368164,0.5738753999976325,85.1884765625,49164
diag_D4_seed1993_20260716T132126,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T132126.json,D4,1993,legacy_head_diagnostic,complete,2,12,61.83333396911621,58.90908959237012,93.99999976158142,7.999999821186066,93.99999976158142,,-9.36893367767334,5.013521671295166,14.382455348968506,0.5738753999976325,85.1884765625,49164
diag_D4_seed1993_20260716T132126,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T132126.json,D4,1993,legacy_head_diagnostic,complete,3,12,58.75000357627869,55.54545264352452,93.99999976158142,7.999999821186066,93.99999976158142,,-9.115159034729004,5.196516036987305,14.311675071716309,0.5738753999976325,85.1884765625,49164
diag_D4_seed1993_20260716T132126,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T132126.json,D4,1993,legacy_head_diagnostic,complete,4,12,62.833333015441895,59.90909073840488,94.9999988079071,7.000000029802322,94.9999988079071,,-8.73530101776123,4.917539119720459,13.65284013748169,0.5738753999976325,85.1884765625,49164
diag_D4_seed1993_20260716T132126,D:\Pro_Experiment\github_sync\CIL-Project\cil_restart\results\raw\diag_D4_seed1993_20260716T132126.json,D4,1993,legacy_head_diagnostic,complete,5,12,61.83333396911621,58.909089185974814,93.99999976158142,9.999999403953552,93.99999976158142,,-8.914960861206055,4.861904621124268,13.776865482330322,0.5738753999976325,85.1884765625,49164
